	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
geldig/adj/de_standaard_19990529_01_41/121/R4	geldig/adj/de_standaard_19990529_01_41/121	R4	van	prep	van/prep	van	True	R	5	-0.17398508	12638933.0	2069.0
geldig/adj/de_standaard_19990529_01_41/121/R5	geldig/adj/de_standaard_19990529_01_41/121	R5	250	num	250/num	250	True	R	6			
geldig/adj/de_standaard_19990529_01_41/121/R6	geldig/adj/de_standaard_19990529_01_41/121	R6	frank	noun	frank/noun	frank	True	R	7	1.380931	145606.0	112.0
geldig/adj/de_standaard_19990529_01_41/121/R7	geldig/adj/de_standaard_19990529_01_41/121	R7	ben	verb	ben/verb	is	True	R	8	0.58988446	9938754.0	3493.0
geldig/adj/de_standaard_19990529_01_41/121/R8	geldig/adj/de_standaard_19990529_01_41/121	R8	ook	adv	ook/adv	ook	True	R	9	0.16684048	2214625.0	512.0
geldig/adj/de_standaard_19990529_01_41/121/R9	geldig/adj/de_standaard_19990529_01_41/121	R9	niet	adv	niet/adv	niet	True	R	10	0.6292074000000001	3455007.0	1264.0
geldig/adj/de_standaard_19990529_01_41/121/R10	geldig/adj/de_standaard_19990529_01_41/121	R10	bepaald	adv	bepaald/adv	bepaald	True	R	11			
geldig/adj/de_standaard_19990529_01_41/121/R11	geldig/adj/de_standaard_19990529_01_41/121	R11	hoog	adj	hoog/adj	hoog	True	R	12			
geldig/adj/de_standaard_19990529_01_41/121/R12	geldig/adj/de_standaard_19990529_01_41/121	R12	te	comp	te/comp	te	True	R	13			
geldig/adj/de_standaard_19990529_01_41/121/R13	geldig/adj/de_standaard_19990529_01_41/121	R13	noem	verb	noem/verb	noemen	True	R	14			
geldig/adj/de_standaard_19990529_01_41/121/R14	geldig/adj/de_standaard_19990529_01_41/121	R14	.	punct	./punct	.	True	R	15			
geldig/adj/de_standaard_19990529_01_41/121/R15												
geldig/adj/de_standaard_20040529_01_150/90/L0	geldig/adj/de_standaard_20040529_01_150/90	L0	zonder	prep	zonder/prep	zonder	True	L	1	2.4573147	226930.0	504.0
geldig/adj/de_standaard_20040529_01_150/90/L1	geldig/adj/de_standaard_20040529_01_150/90	L1	gebruik	verb	gebruik/verb	gebruiken	True	L	2	0.5311644	135616.0	45.0
geldig/adj/de_standaard_20040529_01_150/90/L2	geldig/adj/de_standaard_20040529_01_150/90	L2	software	noun	software/noun	software	True	L	3	0.59375596	8504.0	3.0
geldig/adj/de_standaard_20040529_01_150/90/L3	geldig/adj/de_standaard_20040529_01_150/90	L3	die	pron	die/pron	die	True	L	4	0.20298272	2519801.0	605.0
geldig/adj/de_standaard_20040529_01_150/90/L4	geldig/adj/de_standaard_20040529_01_150/90	L4	bedrijf	noun	bedrijf/noun	bedrijven	True	L	5	-0.23750816	248130.0	38.0
geldig/adj/de_standaard_20040529_01_150/90/L5	geldig/adj/de_standaard_20040529_01_150/90	L5	tegen	prep	tegen/prep	tegen	True	L	6	-0.39651138	727647.0	95.0
geldig/adj/de_standaard_20040529_01_150/90/L6	geldig/adj/de_standaard_20040529_01_150/90	L6	onderneem	verb	onderneem/verb	ondernomen	True	L	7	-1.0936344999999998	15350.0	1.0
geldig/adj/de_standaard_20040529_01_150/90/L7	geldig/adj/de_standaard_20040529_01_150/90	L7	België	name	België/name	België	True	L	8			
geldig/adj/de_standaard_20040529_01_150/90/L8	geldig/adj/de_standaard_20040529_01_150/90	L8	in	prep	in/prep	in	True	L	9	-0.25824369999999996	9492181.0	1425.0
geldig/adj/de_standaard_20040529_01_150/90/L9	geldig/adj/de_standaard_20040529_01_150/90	L9	actie	noun	actie/noun	acties	True	L	10	0.61696494	75133.0	27.0
geldig/adj/de_standaard_20040529_01_150/90/L10	geldig/adj/de_standaard_20040529_01_150/90	L10	gerechtelijk	adj	gerechtelijk/adj	gerechtelijke	True	L	11			
geldig/adj/de_standaard_20040529_01_150/90/L11	geldig/adj/de_standaard_20040529_01_150/90	L11	aantal	noun	aantal/noun	aantal	True	L	12	0.5068852	235279.0	76.0
geldig/adj/de_standaard_20040529_01_150/90/L12	geldig/adj/de_standaard_20040529_01_150/90	L12	een	det	een/det	een	True	L	13	0.34686255	11075723.0	3057.0
geldig/adj/de_standaard_20040529_01_150/90/L13	geldig/adj/de_standaard_20040529_01_150/90	L13	heb	verb	heb/verb	heeft	True	L	14	0.2507511	4034811.0	1007.0
geldig/adj/de_standaard_20040529_01_150/90/L14	geldig/adj/de_standaard_20040529_01_150/90	L14	,	punct	,/punct	,	True	L	15			
geldig/adj/de_standaard_20040529_01_150/90/L15												
geldig/adj/de_standaard_20040529_01_150/90/R0	geldig/adj/de_standaard_20040529_01_150/90	R0	licentie	noun	licentie/noun	licentie	True	R	1	3.1747775000000003	6669.0	31.0
geldig/adj/de_standaard_20040529_01_150/90/R1	geldig/adj/de_standaard_20040529_01_150/90	R1	.	punct	./punct	.	True	R	2			
geldig/adj/de_standaard_20040529_01_150/90/R2	geldig/adj/de_standaard_20040529_01_150/90	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
geldig/adj/de_standaard_20040529_01_150/90/R3	geldig/adj/de_standaard_20040529_01_150/90	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
geldig/adj/de_standaard_20040529_01_150/90/R4	geldig/adj/de_standaard_20040529_01_150/90	R4	tijdens	prep	tijdens/prep	Tijdens	False	R	5	0.19767820000000003	286801.0	68.0
geldig/adj/de_standaard_20040529_01_150/90/R5	geldig/adj/de_standaard_20040529_01_150/90	R5	de	det	de/det	de	False	R	6	-0.039381522999999995	28074105.0	5256.0
geldig/adj/de_standaard_20040529_01_150/90/R6	geldig/adj/de_standaard_20040529_01_150/90	R6	jong	adj	jong/adj	jongste	False	R	7	-1.172073	199012.0	12.0
geldig/adj/de_standaard_20040529_01_150/90/R7	geldig/adj/de_standaard_20040529_01_150/90	R7	tien	num	tien/num	tien	False	R	8			
geldig/adj/de_standaard_20040529_01_150/90/R8	geldig/adj/de_standaard_20040529_01_150/90	R8	gerechtelijk	adj	gerechtelijk/adj	gerechtelijke	False	R	9			
geldig/adj/de_standaard_20040529_01_150/90/R9	geldig/adj/de_standaard_20040529_01_150/90	R9	actie	noun	actie/noun	acties	False	R	10	0.61696494	75133.0	27.0
geldig/adj/de_standaard_20040529_01_150/90/R10	geldig/adj/de_standaard_20040529_01_150/90	R10	word	verb	word/verb	werden	False	R	11	0.35079232	3486710.0	965.0
geldig/adj/de_standaard_20040529_01_150/90/R11	geldig/adj/de_standaard_20040529_01_150/90	R11	meer	adj	meer/adj	meer	False	R	12	-0.090602025	444374.0	79.0
geldig/adj/de_standaard_20040529_01_150/90/R12	geldig/adj/de_standaard_20040529_01_150/90	R12	dan	comparative	dan/comparative	dan	False	R	13			
geldig/adj/de_standaard_20040529_01_150/90/R13	geldig/adj/de_standaard_20040529_01_150/90	R13	850	num	850/num	850	False	R	14			
geldig/adj/de_standaard_20040529_01_150/90/R14	geldig/adj/de_standaard_20040529_01_150/90	R14	illegaal	adj	illegaal/adj	illegale	False	R	15	1.3230138999999999	27614.0	20.0
geldig/adj/de_standaard_20040529_01_150/90/R15												
geldig/adj/de_standaard_20001125_01_46/1639/L0	geldig/adj/de_standaard_20001125_01_46/1639	L0	sentence_delimiter	none	none	<sentence>	none	L	1			
geldig/adj/de_standaard_20001125_01_46/1639/L1	geldig/adj/de_standaard_20001125_01_46/1639	L1	sentence_delimiter	none	none	</sentence>	none	L	2			
geldig/adj/de_standaard_20001125_01_46/1639/L2	geldig/adj/de_standaard_20001125_01_46/1639	L2	:	punct	:/punct	:	False	L	3			
geldig/adj/de_standaard_20001125_01_46/1639/L3	geldig/adj/de_standaard_20001125_01_46/1639	L3	formaliteit	noun	formaliteit/noun	Formaliteiten	False	L	4			
geldig/adj/de_standaard_20001125_01_46/1639/L4	geldig/adj/de_standaard_20001125_01_46/1639	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
geldig/adj/de_standaard_20001125_01_46/1639/L5	geldig/adj/de_standaard_20001125_01_46/1639	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
geldig/adj/de_standaard_20001125_01_46/1639/L6	geldig/adj/de_standaard_20001125_01_46/1639	L6	.	punct	./punct	.	False	L	7			
geldig/adj/de_standaard_20001125_01_46/1639/L7	geldig/adj/de_standaard_20001125_01_46/1639	L7	bevolking	noun	bevolking/noun	bevolking	False	L	8			
geldig/adj/de_standaard_20001125_01_46/1639/L8	geldig/adj/de_standaard_20001125_01_46/1639	L8	muzikaal	adj	muzikaal/adj	muzikale	False	L	9			
geldig/adj/de_standaard_20001125_01_46/1639/L9	geldig/adj/de_standaard_20001125_01_46/1639	L9	vooral	adv	vooral/adv	vooral	False	L	10			
geldig/adj/de_standaard_20001125_01_46/1639/L10	geldig/adj/de_standaard_20001125_01_46/1639	L10	en	vg	en/vg	en	False	L	11			
geldig/adj/de_standaard_20001125_01_46/1639/L11	geldig/adj/de_standaard_20001125_01_46/1639	L11	gastvrij	adj	gastvrij/adj	gastvrije	False	L	12			
geldig/adj/de_standaard_20001125_01_46/1639/L12	geldig/adj/de_standaard_20001125_01_46/1639	L12	zijn	det	zijn/det	zijn	False	L	13	-0.47113037	2164588.0	264.0
geldig/adj/de_standaard_20001125_01_46/1639/L13	geldig/adj/de_standaard_20001125_01_46/1639	L13	aan	prep	aan/prep	aan	False	L	14	-0.41245790000000004	2153601.0	278.0
geldig/adj/de_standaard_20001125_01_46/1639/L14	geldig/adj/de_standaard_20001125_01_46/1639	L14	dank	verb	dank/verb	danken	False	L	15			
geldig/adj/de_standaard_20001125_01_46/1639/L15												
geldig/adj/de_standaard_20001125_01_46/1639/R0	geldig/adj/de_standaard_20001125_01_46/1639	R0	paspoort	noun	paspoort/noun	paspoort	True	R	1	4.658164	8803.0	180.0
geldig/adj/de_standaard_20001125_01_46/1639/R1	geldig/adj/de_standaard_20001125_01_46/1639	R1	dat	pron	dat/pron	dat	True	R	2	0.44559756	552171.0	169.0
geldig/adj/de_standaard_20001125_01_46/1639/R2	geldig/adj/de_standaard_20001125_01_46/1639	R2	bij	prep	bij/prep	bij	True	R	3	0.08286189999999999	1803877.0	381.0
geldig/adj/de_standaard_20001125_01_46/1639/R3	geldig/adj/de_standaard_20001125_01_46/1639	R3	vertrek	noun	vertrek/noun	vertrek	True	R	4	1.1191586000000002	28522.0	17.0
geldig/adj/de_standaard_20001125_01_46/1639/R4	geldig/adj/de_standaard_20001125_01_46/1639	R4	uit	prep	uit/prep	uit	True	R	5	-0.45507386	1135560.0	140.0
geldig/adj/de_standaard_20001125_01_46/1639/R5	geldig/adj/de_standaard_20001125_01_46/1639	R5	Cuba	name	Cuba/name	Cuba	True	R	6			
geldig/adj/de_standaard_20001125_01_46/1639/R6	geldig/adj/de_standaard_20001125_01_46/1639	R6	nog	adv	nog/adv	nog	True	R	7	0.32970515	1683041.0	456.0
geldig/adj/de_standaard_20001125_01_46/1639/R7	geldig/adj/de_standaard_20001125_01_46/1639	R7	zes	num	zes/num	zes	True	R	8			
geldig/adj/de_standaard_20001125_01_46/1639/R8	geldig/adj/de_standaard_20001125_01_46/1639	R8	maand	noun	maand/noun	maanden	True	R	9	1.0442791	284554.0	157.0
geldig/adj/de_standaard_20001125_01_46/1639/R9	geldig/adj/de_standaard_20001125_01_46/1639	R9	geldig	adj	geldig/adj	geldig	True	R	10	4.5684347	5128.0	96.0
geldig/adj/de_standaard_20001125_01_46/1639/R10	geldig/adj/de_standaard_20001125_01_46/1639	R10	moet	verb	moet/verb	moet	True	R	11	0.2688942	1557442.0	397.0
geldig/adj/de_standaard_20001125_01_46/1639/R11	geldig/adj/de_standaard_20001125_01_46/1639	R11	ben	verb	ben/verb	zijn	True	R	12	0.58988446	9938754.0	3493.0
geldig/adj/de_standaard_20001125_01_46/1639/R12	geldig/adj/de_standaard_20001125_01_46/1639	R12	.	punct	./punct	.	True	R	13			
geldig/adj/de_standaard_20001125_01_46/1639/R13	geldig/adj/de_standaard_20001125_01_46/1639	R13	sentence_delimiter	none	none	</sentence>	none	R	14			
geldig/adj/de_standaard_20001125_01_46/1639/R14	geldig/adj/de_standaard_20001125_01_46/1639	R14	sentence_delimiter	none	none	<sentence>	none	R	15			
geldig/adj/de_standaard_20001125_01_46/1639/R15												
geldig/adj/de_standaard_20020611_01_96/383/L0	geldig/adj/de_standaard_20020611_01_96/383	L0	conventie	noun	conventie/noun	conventie	True	L	1	1.207804	4589.0	3.0
geldig/adj/de_standaard_20020611_01_96/383/L1	geldig/adj/de_standaard_20020611_01_96/383	L1	de	det	de/det	de	True	L	2	-0.039381522999999995	28074105.0	5256.0
geldig/adj/de_standaard_20020611_01_96/383/L2	geldig/adj/de_standaard_20020611_01_96/383	L2	ben	verb	ben/verb	is	True	L	3	0.58988446	9938754.0	3493.0
geldig/adj/de_standaard_20020611_01_96/383/L3	geldig/adj/de_standaard_20020611_01_96/383	L3	,	punct	,/punct	,	True	L	4			
geldig/adj/de_standaard_20020611_01_96/383/L4	geldig/adj/de_standaard_20020611_01_96/383	L4	antwoord	verb	antwoord/verb	antwoordt	True	L	5	-0.046796337	21413.0	4.0
geldig/adj/de_standaard_20020611_01_96/383/L5	geldig/adj/de_standaard_20020611_01_96/383	L5	""""	punct	"""/punct"	""""	True	L	6			
geldig/adj/de_standaard_20020611_01_96/383/L6	geldig/adj/de_standaard_20020611_01_96/383	L6	ja	noun	ja/noun	ja	True	L	7	-0.44924346	8029.0	1.0
geldig/adj/de_standaard_20020611_01_96/383/L7	geldig/adj/de_standaard_20020611_01_96/383	L7	""""	punct	"""/punct"	""""	True	L	8			
geldig/adj/de_standaard_20020611_01_96/383/L8	geldig/adj/de_standaard_20020611_01_96/383	L8	procent	noun	procent/noun	procent	True	L	9	0.28386992	480632.0	124.0
geldig/adj/de_standaard_20020611_01_96/383/L9	geldig/adj/de_standaard_20020611_01_96/383	L9	zestig	num	zestig/num	zestig	True	L	10			
geldig/adj/de_standaard_20020611_01_96/383/L10	geldig/adj/de_standaard_20020611_01_96/383	L10	als	comp	als/comp	Als	True	L	11			
geldig/adj/de_standaard_20020611_01_96/383/L11	geldig/adj/de_standaard_20020611_01_96/383	L11	sentence_delimiter	none	none	<sentence>	none	L	12			
geldig/adj/de_standaard_20020611_01_96/383/L12	geldig/adj/de_standaard_20020611_01_96/383	L12	sentence_delimiter	none	none	</sentence>	none	L	13			
geldig/adj/de_standaard_20020611_01_96/383/L13	geldig/adj/de_standaard_20020611_01_96/383	L13	.	punct	./punct	.	False	L	14			
geldig/adj/de_standaard_20020611_01_96/383/L14	geldig/adj/de_standaard_20020611_01_96/383	L14	leef_na	verb	leef_na/verb	naleven	False	L	15			
geldig/adj/de_standaard_20020611_01_96/383/L15												
geldig/adj/de_standaard_20020611_01_96/383/R0	geldig/adj/de_standaard_20020611_01_96/383	R0	van	prep	van/prep	van	True	R	1	-0.17398508	12638933.0	2069.0
geldig/adj/de_standaard_20020611_01_96/383/R1	geldig/adj/de_standaard_20020611_01_96/383	R1	1	noun	1/noun	1	True	R	2	2.063571	69141.0	105.0
geldig/adj/de_standaard_20020611_01_96/383/R2	geldig/adj/de_standaard_20020611_01_96/383	R2	juli	noun	juli/noun	juli	True	R	3	1.2645030000000002	65643.0	45.0
geldig/adj/de_standaard_20020611_01_96/383/R3	geldig/adj/de_standaard_20020611_01_96/383	R3	2002	noun	2002/noun	2002	True	R	4	1.7211831000000002	51756.0	56.0
geldig/adj/de_standaard_20020611_01_96/383/R4	geldig/adj/de_standaard_20020611_01_96/383	R4	tot	prep	tot/prep	tot	True	R	5	0.83115524	1139189.0	510.0
geldig/adj/de_standaard_20020611_01_96/383/R5	geldig/adj/de_standaard_20020611_01_96/383	R5	31	noun	31/noun	31	True	R	6	3.128421	14497.0	64.0
geldig/adj/de_standaard_20020611_01_96/383/R6	geldig/adj/de_standaard_20020611_01_96/383	R6	maart	noun	maart/noun	maart	True	R	7	1.3565148999999999	73154.0	55.0
geldig/adj/de_standaard_20020611_01_96/383/R7	geldig/adj/de_standaard_20020611_01_96/383	R7	2003	noun	2003/noun	2003	True	R	8	1.1326596000000002	36639.0	22.0
geldig/adj/de_standaard_20020611_01_96/383/R8	geldig/adj/de_standaard_20020611_01_96/383	R8	.	punct	./punct	.	True	R	9			
geldig/adj/de_standaard_20020611_01_96/383/R9	geldig/adj/de_standaard_20020611_01_96/383	R9	sentence_delimiter	none	none	</sentence>	none	R	10			
geldig/adj/de_standaard_20020611_01_96/383/R10	geldig/adj/de_standaard_20020611_01_96/383	R10	sentence_delimiter	none	none	<sentence>	none	R	11			
geldig/adj/de_standaard_20020611_01_96/383/R11	geldig/adj/de_standaard_20020611_01_96/383	R11	of	comp	of/comp	Of	False	R	12			
geldig/adj/de_standaard_20020611_01_96/383/R12	geldig/adj/de_standaard_20020611_01_96/383	R12	deze	det	deze/det	deze	False	R	13	0.22602873	719674.0	176.0
geldig/adj/de_standaard_20020611_01_96/383/R13	geldig/adj/de_standaard_20020611_01_96/383	R13	beslissing	noun	beslissing/noun	beslissing	False	R	14			
geldig/adj/de_standaard_20020611_01_96/383/R14	geldig/adj/de_standaard_20020611_01_96/383	R14	de	det	de/det	de	False	R	15	-0.039381522999999995	28074105.0	5256.0
geldig/adj/de_standaard_20020611_01_96/383/R15												
geldig/adj/de_standaard_19990607_01_49/660/L0	geldig/adj/de_standaard_19990607_01_49/660	L0	ook	adv	ook/adv	ook	True	L	1	0.16684048	2214625.0	512.0
geldig/adj/de_standaard_19990607_01_49/660/L1	geldig/adj/de_standaard_19990607_01_49/660	L1	ben	verb	ben/verb	is	True	L	2	0.58988446	9938754.0	3493.0
geldig/adj/de_standaard_19990607_01_49/660/L2	geldig/adj/de_standaard_19990607_01_49/660	L2	,	punct	,/punct	,	True	L	3			
geldig/adj/de_standaard_19990607_01_49/660/L3	geldig/adj/de_standaard_19990607_01_49/660	L3	geld	verb	geld/verb	geldt	True	L	4	0.8296014000000002	73758.0	33.0
geldig/adj/de_standaard_19990607_01_49/660/L4	geldig/adj/de_standaard_19990607_01_49/660	L4	verhouding	noun	verhouding/noun	verhoudingen	True	L	5	-0.7504970000000001	21649.0	2.0
geldig/adj/de_standaard_19990607_01_49/660/L5	geldig/adj/de_standaard_19990607_01_49/660	L5	persoonlijk	adj	persoonlijk/adj	persoonlijke	True	L	6	0.082772456	51830.0	11.0
geldig/adj/de_standaard_19990607_01_49/660/L6	geldig/adj/de_standaard_19990607_01_49/660	L6	de	det	de/det	de	True	L	7	-0.039381522999999995	28074105.0	5256.0
geldig/adj/de_standaard_19990607_01_49/660/L7	geldig/adj/de_standaard_19990607_01_49/660	L7	voor	prep	voor/prep	voor	True	L	8	0.44379357	3806927.0	1152.0
geldig/adj/de_standaard_19990607_01_49/660/L8	geldig/adj/de_standaard_19990607_01_49/660	L8	wat	pron	wat/pron	Wat	True	L	9	-0.306729	598351.0	86.0
geldig/adj/de_standaard_19990607_01_49/660/L9	geldig/adj/de_standaard_19990607_01_49/660	L9	sentence_delimiter	none	none	<sentence>	none	L	10			
geldig/adj/de_standaard_19990607_01_49/660/L10	geldig/adj/de_standaard_19990607_01_49/660	L10	sentence_delimiter	none	none	</sentence>	none	L	11			
geldig/adj/de_standaard_19990607_01_49/660/L11	geldig/adj/de_standaard_19990607_01_49/660	L11	.	punct	./punct	.	False	L	12			
geldig/adj/de_standaard_19990607_01_49/660/L12	geldig/adj/de_standaard_19990607_01_49/660	L12	win	verb	win/verb	wint	False	L	13			
geldig/adj/de_standaard_19990607_01_49/660/L13	geldig/adj/de_standaard_19990607_01_49/660	L13	diepste	adv	diepste/adv	diepste	False	L	14			
geldig/adj/de_standaard_19990607_01_49/660/L14	geldig/adj/de_standaard_19990607_01_49/660	L14	ten	adv	ten/adv	ten	False	L	15	0.7600049	33443.0	14.0
geldig/adj/de_standaard_19990607_01_49/660/L15												
geldig/adj/de_standaard_19990607_01_49/660/R0	geldig/adj/de_standaard_19990607_01_49/660	R0	voor	prep	voor/prep	voor	True	R	1	0.44379357	3806927.0	1152.0
geldig/adj/de_standaard_19990607_01_49/660/R1	geldig/adj/de_standaard_19990607_01_49/660	R1	groep	noun	groep/noun	groepen	True	R	2	-0.69735754	164593.0	16.0
geldig/adj/de_standaard_19990607_01_49/660/R2	geldig/adj/de_standaard_19990607_01_49/660	R2	en	vg	en/vg	en	True	R	3			
geldig/adj/de_standaard_19990607_01_49/660/R3	geldig/adj/de_standaard_19990607_01_49/660	R3	volk	noun	volk/noun	volkeren	True	R	4	-0.666641	40017.0	4.0
geldig/adj/de_standaard_19990607_01_49/660/R4	geldig/adj/de_standaard_19990607_01_49/660	R4	.	punct	./punct	.	True	R	5			
geldig/adj/de_standaard_19990607_01_49/660/R5	geldig/adj/de_standaard_19990607_01_49/660	R5	sentence_delimiter	none	none	</sentence>	none	R	6			
geldig/adj/de_standaard_19990607_01_49/660/R6	geldig/adj/de_standaard_19990607_01_49/660	R6	sentence_delimiter	none	none	<sentence>	none	R	7			
geldig/adj/de_standaard_19990607_01_49/660/R7	geldig/adj/de_standaard_19990607_01_49/660	R7	wanneer	comp	wanneer/comp	Wanneer	False	R	8			
geldig/adj/de_standaard_19990607_01_49/660/R8	geldig/adj/de_standaard_19990607_01_49/660	R8	men	pron	men/pron	men	False	R	9			
geldig/adj/de_standaard_19990607_01_49/660/R9	geldig/adj/de_standaard_19990607_01_49/660	R9	alleen	adj	alleen/adj	alleen	False	R	10	1.1917131	178364.0	115.0
geldig/adj/de_standaard_19990607_01_49/660/R10	geldig/adj/de_standaard_19990607_01_49/660	R10	leef	verb	leef/verb	leeft	False	R	11			
geldig/adj/de_standaard_19990607_01_49/660/R11	geldig/adj/de_standaard_19990607_01_49/660	R11	voor	prep	voor/prep	voor	False	R	12	0.44379357	3806927.0	1152.0
geldig/adj/de_standaard_19990607_01_49/660/R12	geldig/adj/de_standaard_19990607_01_49/660	R12	de	det	de/det	de	False	R	13	-0.039381522999999995	28074105.0	5256.0
geldig/adj/de_standaard_19990607_01_49/660/R13	geldig/adj/de_standaard_19990607_01_49/660	R13	eigen	adj	eigen/adj	eigen	False	R	14	-0.40981188	316997.0	41.0
geldig/adj/de_standaard_19990607_01_49/660/R14	geldig/adj/de_standaard_19990607_01_49/660	R14	gemeenschap	noun	gemeenschap/noun	gemeenschap	False	R	15			
geldig/adj/de_standaard_19990607_01_49/660/R15												
geldig/adj/de_standaard_20020121_01_66/50/L0	geldig/adj/de_standaard_20020121_01_66/50	L0	meer	adv	meer/adv	meer	True	L	1	0.5836444000000001	429100.0	150.0
geldig/adj/de_standaard_20020121_01_66/50/L1	geldig/adj/de_standaard_20020121_01_66/50	L1	niet	adv	niet/adv	niet	True	L	2	0.6292074000000001	3455007.0	1264.0
geldig/adj/de_standaard_20020121_01_66/50/L2	geldig/adj/de_standaard_20020121_01_66/50	L2	paspoort	noun	paspoort/noun	paspoort	True	L	3	4.658164	8803.0	180.0
geldig/adj/de_standaard_20020121_01_66/50/L3	geldig/adj/de_standaard_20020121_01_66/50	L3	zijn	det	zijn/det	zijn	True	L	4	-0.47113037	2164588.0	264.0
geldig/adj/de_standaard_20020121_01_66/50/L4	geldig/adj/de_standaard_20020121_01_66/50	L4	omdat	comp	omdat/comp	omdat	True	L	5			
geldig/adj/de_standaard_20020121_01_66/50/L5	geldig/adj/de_standaard_20020121_01_66/50	L5	Hongarije	name	Hongarije/name	Hongarije	True	L	6			
geldig/adj/de_standaard_20020121_01_66/50/L6	geldig/adj/de_standaard_20020121_01_66/50	L6	naar	prep	naar/prep	naar	True	L	7	-0.13517031	1512452.0	257.0
geldig/adj/de_standaard_20020121_01_66/50/L7	geldig/adj/de_standaard_20020121_01_66/50	L7	mee	adv	mee/adv	mee	True	L	8	-0.44489673	72129.0	9.0
geldig/adj/de_standaard_20020121_01_66/50/L8	geldig/adj/de_standaard_20020121_01_66/50	L8	niet	adv	niet/adv	niet	True	L	9	0.6292074000000001	3455007.0	1264.0
geldig/adj/de_standaard_20020121_01_66/50/L9	geldig/adj/de_standaard_20020121_01_66/50	L9	Clauwers	name	Clauwers/name	Clauwers	True	L	10			
geldig/adj/de_standaard_20020121_01_66/50/L10	geldig/adj/de_standaard_20020121_01_66/50	L10	Jan	name	Jan/name	Jan	True	L	11			
geldig/adj/de_standaard_20020121_01_66/50/L11	geldig/adj/de_standaard_20020121_01_66/50	L11	nu	adv	nu/adv	nu	True	L	12	-0.1507474	803160.0	135.0
geldig/adj/de_standaard_20020121_01_66/50/L12	geldig/adj/de_standaard_20020121_01_66/50	L12	mag	verb	mag/verb	mocht	True	L	13	0.5193234999999999	401159.0	131.0
geldig/adj/de_standaard_20020121_01_66/50/L13	geldig/adj/de_standaard_20020121_01_66/50	L13	,	punct	,/punct	,	True	L	14			
geldig/adj/de_standaard_20020121_01_66/50/L14	geldig/adj/de_standaard_20020121_01_66/50	L14	Peric	noun	Peric/noun	Peric	True	L	15			
geldig/adj/de_standaard_20020121_01_66/50/L15												
geldig/adj/de_standaard_20020121_01_66/50/R0	geldig/adj/de_standaard_20020121_01_66/50	R0	ben	verb	ben/verb	was	True	R	1	0.58988446	9938754.0	3493.0
geldig/adj/de_standaard_20020121_01_66/50/R1	geldig/adj/de_standaard_20020121_01_66/50	R1	.	punct	./punct	.	True	R	2			
geldig/adj/de_standaard_20020121_01_66/50/R2	geldig/adj/de_standaard_20020121_01_66/50	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
geldig/adj/de_standaard_20020121_01_66/50/R3	geldig/adj/de_standaard_20020121_01_66/50	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
geldig/adj/de_standaard_20020121_01_66/50/R4	geldig/adj/de_standaard_20020121_01_66/50	R4	zonder	prep	zonder/prep	Zonder	False	R	5	2.4573147	226930.0	504.0
geldig/adj/de_standaard_20020121_01_66/50/R5	geldig/adj/de_standaard_20020121_01_66/50	R5	Huygen	name	Huygen/name	Huygen	False	R	6			
geldig/adj/de_standaard_20020121_01_66/50/R6	geldig/adj/de_standaard_20020121_01_66/50	R6	en	vg	en/vg	en	False	R	7			
geldig/adj/de_standaard_20020121_01_66/50/R7	geldig/adj/de_standaard_20020121_01_66/50	R7	Buzaud	name	Buzaud/name	Buzaud	False	R	8			
geldig/adj/de_standaard_20020121_01_66/50/R8	geldig/adj/de_standaard_20020121_01_66/50	R8	(	punct	(/punct	(	False	R	9			
geldig/adj/de_standaard_20020121_01_66/50/R9	geldig/adj/de_standaard_20020121_01_66/50	R9	competitie	noun	competitie/noun	competitie	False	R	10			
geldig/adj/de_standaard_20020121_01_66/50/R10	geldig/adj/de_standaard_20020121_01_66/50	R10	in	prep	in/prep	in	False	R	11	-0.25824369999999996	9492181.0	1425.0
geldig/adj/de_standaard_20020121_01_66/50/R11	geldig/adj/de_standaard_20020121_01_66/50	R11	Duitsland	name	Duitsland/name	Duitsland	False	R	12			
geldig/adj/de_standaard_20020121_01_66/50/R12	geldig/adj/de_standaard_20020121_01_66/50	R12	)	punct	)/punct	)	False	R	13			
geldig/adj/de_standaard_20020121_01_66/50/R13	geldig/adj/de_standaard_20020121_01_66/50	R13	en	vg	en/vg	en	False	R	14			
geldig/adj/de_standaard_20020121_01_66/50/R14	geldig/adj/de_standaard_20020121_01_66/50	R14	met	prep	met/prep	met	False	R	15	-0.16552584	4230163.0	699.0
geldig/adj/de_standaard_20020121_01_66/50/R15												
geldig/adj/de_standaard_20000317_01_72/245/L0	geldig/adj/de_standaard_20000317_01_72/245	L0	ING	name	ING/name	ING	True	L	1			
geldig/adj/de_standaard_20000317_01_72/245/L1	geldig/adj/de_standaard_20000317_01_72/245	L1	van	prep	van/prep	van	True	L	2	-0.17398508	12638933.0	2069.0
