id	model.x	model.y	lemma	pos	genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf	broadGenre
state/NN/br-h14/1924	0.0983857157527007	0.00991885307561436	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 1960- 1962 period, is designated by the statute as that <font color=green>State</font>  's`` adjusted Federal Share''. The provisions for determining a State	NNP	informative	4	2	2.01	0.5	4	State	tech
state/NN/br-h14/1937	0.0692529052675696	-0.0097669414580815	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 State 's`` adjusted Federal Share''. The provisions for determining a <font color=green>State</font>  's unadjusted Federal share are designed to reflect the varying	NNP	informative	4	3	2.08	0.75	8	State	tech
state/NN/br-h14/1952	0.047169395413167	-0.0146870369997631	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 are designed to reflect the varying financial resources among the <font color=green>States</font> . The purpose of the adjusted Federal share relating to the	NNPS	informative	6	1	1.74	0.17	7	States	tech
state/NN/br-h14/198	0.281515663498496	-0.125139081171691	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 backlog of an estimated two million disabled. To assist the <font color=green>States</font> , therefore, in rehabilitating handicapped individuals,`` so that they may prepare	NNPS	informative	2	1	2.39	0.5	1	States	tech
state/NN/br-h14/2019	0.0666919496340225	0.012150039441156	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 forth in the Act. The term`` State'' means the several <font color=green>States</font> , the District of Columbia, the Virgin Islands, Guam and Puerto	NNPS	informative	4	1	2.16	0.25	8	States	tech
state/NN/br-h14/2039	0.124589191233995	0.0208876656911843	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 the Virgin Islands, Guam and Puerto Rico; the term`` United <font color=green>States</font> '' includes the several States and the District of Columbia and	NNPS	informative	1	0	2.55	0	9	States	tech
state/NN/br-h14/2044	0.0753585567210399	0.00811869242417744	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 and Puerto Rico; the term`` United States'' includes the several <font color=green>States</font>  and the District of Columbia and excludes the Virgin Islands	NNPS	informative	2	1	2.27	0.5	8	States	tech
state/NN/br-h14/2082	0.368994935663705	0.0147024468504468	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 The following steps are employed in the calculations: For each <font color=green>State</font> ( except the Virgin Islands, Guam, Puerto Rico, and, prior to	NNP	informative	3	1	3.08	0.33	5	State	tech
state/NN/br-h14/2143	0.195222241776425	-0.0247512074681771	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 above.) Determine the average per capita income for the United <font color=green>States</font>  for the last three years.( The same amount used in	NNPS	informative	1	0	2.18	0	5	States	tech
state/NN/br-h14/2182	0.221597368508544	-0.0248544243405087	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 40% to the average per capita income of the United <font color=green>States</font> .( Divide 40 by the amount used in item 2 above	NNPS	informative	1	0	2.5	0	5	States	tech
state/NN/br-h14/2200	0.206546226575699	-0.0217651517739323	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 the amount used in item 2 above.) Determine for each <font color=green>State</font> ( except the Virgin Islands, Guam, Puerto Rico, and, prior to	NNP	informative	3	1	2.82	0.33	8	State	tech
state/NN/br-h14/2236	0.150473565633297	-0.0431328228041984	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 which bears the same ratio to 40% as the particular <font color=green>State</font>  's average per capita income bears to the average per	NNP	informative	4	3	2.17	0.75	10	State	tech
state/NN/br-h14/2252	0.133042473801332	-0.0397655949937887	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 bears to the average per capita income of the United <font color=green>States</font> .( Multiply the result obtained in item 3 above by the	NNPS	informative	1	0	2.27	0	9	States	tech
state/NN/br-h14/2269	0.0610494012588798	-0.0262719243806737	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 in item 3 above by the amount used for each <font color=green>State</font>  in item 1 above.) Determine the particular State 's`` Federal	NNP	informative	2	1	2.35	0.5	7	State	tech
state/NN/br-h14/2279	0.0343829784234868	-0.00905850619331259	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 for each State in item 1 above.) Determine the particular <font color=green>State</font>  's`` Federal Share''. By law this is 70% for the	NNP	informative	3	1	1.93	0.33	9	State	tech
state/NN/br-h14/2323	0.118371590532675	-0.018058482549485	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 in effect prior to fiscal year 1962.) In all other <font color=green>States</font>  it is the difference obtained by subtracting from 100 the	NNPS	informative	1	0	1.77	0	3	States	tech
state/NN/br-h14/2344	0.079289740833145	-0.0188793115793348	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 the result obtained in item 4 above; except that no <font color=green>State</font>  shall have a Federal share less than 50% nor more	NNP	informative	2	2	2.28	1	5	State	tech
state/NN/br-h14/2367	0.0491975977747025	-0.00966119068744835	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 more than 70%. If the resulting difference for the particular <font color=green>State</font>  is less or more than these extremes, the State 's	NNP	informative	3	1	1.82	0.33	2	State	tech
state/NN/br-h14/2377	0.0663954799363602	0.0083902019060569	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 particular State is less or more than these extremes, the <font color=green>State</font>  's Federal share must be raised or lowered to the	NNP	informative	4	2	1.98	0.5	4	State	tech
state/NN/br-h14/30	0.0871787207801022	0.0407031298301655	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 of the vocational rehabilitation program has been to assist the <font color=green>States</font> , by means of grants-in-aid, to return disabled men and women	NNPS	informative	2	1	1.78	0.5	4	States	tech
state/NN/br-h14/324	0.0577047537799682	0.00333276977684498	state	NN	miscellaneous	A1	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 existed until 1943, the Federal Government made grants to the <font color=green>States</font>  on the basis of population, matching State expenditures on a	NNPS	informative	5	4	1.72	0.8	6	States	tech
state/NN/br-h14/531	0.111640798640916	0.015346430021953	state	NN	miscellaneous	A1	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 selected years, the authorizations, appropriations, allotment base, Federal grants to <font color=green>States</font>  and State matching funds for this part of the grant	NNPS	informative	4	4	2.45	1	6	States	tech
state/NN/br-h14/549	0.0873222748422808	0.0197646237906396	state	NN	miscellaneous	A1	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 part of the grant program. In order to assist the <font color=green>States</font>  in maintaining basic vocational rehabilitation services, Section 2 of the	NNPS	informative	3	2	1.95	0.67	6	States	tech
state/NN/br-h14/567	0.0901679802584516	0.0465482467272497	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 Section 2 of the amended Act provides that allotments to <font color=green>States</font>  for support of such services be based on( 1) need	NNPS	informative	3	1	1.4	0.33	2	States	tech
state/NN/br-h14/585	0.108877808432736	-0.0357377667864314	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 services be based on( 1) need, as measured by a <font color=green>State</font>  's population, and( 2) fiscal capacity, as measured by its	NNP	informative	4	2	1.55	0.5	2	State	tech
state/NN/br-h14/643	0.217523656387988	-0.0371986586238635	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 base'' allotment, and a`` ceiling'' or maximum allotment, for each <font color=green>State</font> . It stipulates, in addition, that all amounts remaining as a	NNP	informative	3	3	2.27	1	4	State	tech
state/NN/br-h14/679	0.276658736161129	0.0843830085277026	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 not used for insuring the`` floor'', be redistributed to those <font color=green>States</font>  still below their maximums. These provisions are designed to reflect	NNPS	informative	3	1	2.49	0.33	1	States	tech
state/NN/br-h14/699	0.0746186927681442	-0.127152454684096	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 to reflect the differences in wealth and population among the <font color=green>States</font> , with the objective that a vocationally handicapped person have access	NNPS	informative	3	2	1.47	0.67	3	States	tech
state/NN/br-h14/721	0.259680268653424	-0.0167502822940818	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 to needed services regardless of whether he resides in a <font color=green>State</font>  with a low or high per capita income or a	NNP	informative	4	1	2.25	0.25	4	State	tech
state/NN/br-h14/736	0.226745872812271	0.000244762096137552	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 high per capita income or a sparsely or thickly populated <font color=green>State</font> . The provisions are also designed to avoid disruption in State	NNP	informative	3	1	2.54	0.33	4	State	tech
state/NN/br-h14/794	0.0666919496340225	0.012150039441156	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 forth in the Act. The term`` State'' means the several <font color=green>States</font> , the District of Columbia, the Virgin Islands, Guam and Puerto	NNPS	informative	3	0	2.16	0	8	States	tech
state/NN/br-h14/814	0.124589191233995	0.0208876656911843	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 the Virgin Islands, Guam and Puerto Rico; the term`` United <font color=green>States</font> '' includes the several States and the District of Columbia, and	NNPS	informative	1	0	2.55	0	9	States	tech
state/NN/br-h14/819	0.0610779583141573	0.00752804547758578	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 and Puerto Rico; the term`` United States'' includes the several <font color=green>States</font>  and the District of Columbia, and excludes the Virgin Islands	NNPS	informative	3	1	2.22	0.33	7	States	tech
state/NN/br-h14/857	0.368994935663705	0.0147024468504468	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 Hawaii. The following steps are employed in calculations: For each <font color=green>State</font> ( except Puerto Rico, Guam, the Virgin Islands, and, prior to	NNP	informative	4	1	3.08	0.25	5	State	tech
state/NN/br-h14/981	0.173932854967875	-0.0255578542598198	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 the result obtained in item 2 above.) Determine for each <font color=green>State</font> ( except the Virgin Islands, Guam and Puerto Rico, and, prior	NNP	informative	3	1	2.69	0.33	9	State	tech
state/NN/br-h17/670	-0.165997382515504	0.242225759010354	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 petitioner. Daniel M. Friedman argued the cause for the United <font color=green>States</font> . On the brief were Solicitor General Rankin, Assistant Attorney General	NNPS	informative	1	0	1.63	0	3	States	tech
state/NN/br-h18/132	-0.00773257278024527	0.0639748453395384	state	NN	miscellaneous	C	C	C	ABC	department_of_state%1:14:00::	C1	C	C	ABC	 our situation. It is the concern of the Department of <font color=green>State</font>  that the American people are safe and secure- defense is	NNP	informative	1	1	1.46	1	4	State	tech
state/NN/br-h18/1462	0.309850866778216	-0.282169891176638	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 of policy, well established precedents, the commitments of the United <font color=green>States</font>  under international charters and treaties, basic statutes, and well understood	NNPS	informative	1	0	2.16	0	1	States	tech
state/NN/br-h18/163	-0.00432515217840135	0.0646116368962028	state	NN	miscellaneous	C	C	C	ABC	department_of_state%1:14:00::	C1	C	C	ABC	 Defense. It is also the concern of the Department of <font color=green>State</font>  that our trading relationships with the rest of the world	NNP	informative	3	2	1.42	0.67	3	State	tech
state/NN/br-h18/2007	0.000293652989995898	0.0920575466167332	state	NN	miscellaneous	C	C	C	ABC	department_of_state%1:14:00::	C1	C	C	ABC	 this point by saying,`` You fellows in the Department of <font color=green>State</font>  do n't know much about domestic politics''. This is an	NNP	informative	1	1	1.55	1	3	State	tech
state/NN/br-h18/22	-0.150189328011423	0.382622457774999	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 to make a few suggestions: What we in the United <font color=green>States</font>  do or do not do will make a very large	NNPS	informative	1	0	1.06	0	1	States	tech
state/NN/br-h18/705	0.116982004575585	0.098070660020696	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 our Capital, can be easily be directed against the United <font color=green>States</font>  and all that it stands for. Dozens of seemingly small	NNPS	informative	1	0	1.4	0	3	States	tech
state/NN/br-h18/791	-0.0118769238315824	0.0279860693053471	state	NN	miscellaneous	C	C	C	ABC	department_of_state%1:14:00::	C1	C	C	ABC	 who can do something about them. If the Department of <font color=green>State</font>  is to take primary responsibility for foreign policy in Washington	NNP	informative	1	1	1.65	1	4	State	tech
state/NN/br-h21/1002	0.0826251153619233	0.164453759278671	state	NN	miscellaneous	A	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 Federal Aviation Agency. The growing communications needs of this new <font color=green>State</font>  can best be met, as they have in other States	NNP	informative	5	1	1.74	0.2	2	State	tech
state/NN/br-h21/1013	-0.0201968997669846	-0.111000166933815	state	NN	miscellaneous	A4	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 State can best be met, as they have in other <font color=green>States</font> , through the operation and development of such facilities by private	NNPS	informative	4	1	1.3	0.25	2	States	tech
state/NN/br-h24/1018	0.122736918692054	0.134907090295284	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 also Interest on Unpaid Taxes, below. Citizens of the United <font color=green>States</font>  who, on April 15, are not in the United States	NNPS	informative	1	0	1.98	0	3	States	tech
state/NN/br-h24/1030	0.300409987842761	0.0517485672881228	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 States who, on April 15, are not in the United <font color=green>States</font>  or Puerto Rico, are allowed an extension of time until	NNPS	informative	1	0	2.65	0	4	States	tech
state/NN/br-h24/1120	0.318594345032688	0.025258898598272	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 Naval Personnel on duty in Alaska or outside the United <font color=green>States</font>  and Puerto Rico are also allowed this automatic extension of	NNPS	informative	1	0	2.53	0	4	States	tech
state/NN/br-h24/1166	0.30062784585572	0.0455355742894699	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 that you were in Alaska or were outside the United <font color=green>States</font>  or Puerto Rico on April 15 or other due date	NNPS	informative	1	0	2.91	0	4	States	tech
state/NN/br-h24/1574	0.229846909113644	0.0358558420643726	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 of abode for the tax year is outside the United <font color=green>States</font> ( including Alaska and Hawaii), Puerto Rico, or the Virgin Islands	NNPS	informative	1	0	2.43	0	5	States	tech
state/NN/br-h24/1608	0.137144165997154	0.143289310441659	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 of business in any internal revenue district in the United <font color=green>States</font> , you should file your return with the Office of International	NNPS	informative	1	0	1.61	0	2	States	tech
state/NN/br-h24/471	0.0595831439078915	0.0865683541622714	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 in Canada or Mexico who earn wages in the United <font color=green>States</font>  may be subject to withholding of tax on their wages	NNPS	informative	3	2	1.92	0.67	4	States	tech
state/NN/br-h24/493	0.0445763984017874	0.0353016547955382	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 the same as if they were citizens of the United <font color=green>States</font> . Their United States tax returns are due April 16, 1962	NNPS	informative	1	0	1.81	0	5	States	tech
state/NN/br-h24/497	0.0445763984017874	0.0353016547955382	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 if they were citizens of the United States. Their United <font color=green>States</font>  tax returns are due April 16, 1962. However, if their	NNPS	informative	1	0	1.81	0	5	States	tech
state/NN/br-h24/512	0.120363621640692	0.0489712650650938	state	NN	miscellaneous	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 returns are due April 16, 1962. However, if their United <font color=green>States</font>  income is not subject to the withholding of tax on	NNPS	informative	1	0	2.01	0	4	States	tech
state/NN/br-j03/1194	0.0285651066054914	-0.11524558699322	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 equilibrium( referred to by some as thermostatics) to the steady <font color=green>state</font> . This can be justified thermodynamically in this case, and this	NN	informative	3	1	1.64	0.33	4	state	tech
state/NN/br-j03/2180	0.0226558313591692	-0.450901548643654	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 which states that** f, where \q is the probability that <font color=green>state</font> ( i.e., volume for an ideal gas) could be reached by	NN	informative	3	0	1.33	0	1	state	tech
state/NN/br-j03/353	0.125311570604168	-0.381212592156918	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 the tape was run for over 1 hr., a steady <font color=green>state</font>  was not reached, and it was concluded that the reason	NN	informative	2	1	1.96	0.5	1	state	tech
state/NN/br-j03/577	0.138294903510622	-0.333886336125704	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 fluid measured from the top of the block, and steady <font color=green>states</font>  were apparently reached with these fluids. It is presumed that	NNS	informative	3	1	1.62	0.33	2	states	tech
state/NN/br-j07/1320	0.20921592057425	-0.430758895891257	state	NN	learned	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 cause a deviation from a linear relationship. In the United <font color=green>States</font> , most of the sensors are calibrated by dropping small spheres	NNPS	informative	1	0	1.42	0	1	States	tech
state/NN/br-j07/414	0.131578680894769	-0.233657473193097	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 the material spiraling into the sun, maintaining a fairly steady <font color=green>state</font> . Asteroidal collisions are also thought to contribute material. It is	NN	informative	3	1	1.78	0.33	2	state	tech
state/NN/br-j10/14	-0.281797659092552	-0.208251772597858	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 the honeybee, practically all bees and bumblebees hibernate in a <font color=green>state</font>  of torpor. Occasionally, you may come across one or two	NN	informative	2	0	1.14	0	2	state	tech
state/NN/br-j10/1969	-0.0889962648424713	-0.345033216468254	state	NN	learned	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 found in tremendous numbers in certain parts of the United <font color=green>States</font>  west of the Great Plains, for example, in Utah and	NNPS	informative	1	0	1.46	0	1	States	tech
state/NN/br-j10/1988	-0.00864445714563716	0.0903737224578778	state	NN	learned	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 for example, in Utah and central Washington. In the United <font color=green>States</font>  Department of Agriculture 's Yearbook of Agriculture, 1952, which is	NNPS	informative	1	0	1.8	0	4	States	tech
state/NN/br-j10/543	-0.0881639958195315	-0.0609078412647076	state	NN	learned	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 Bombus; there must be several dozen species in the United <font color=green>States</font>  alone. If you really insist on knowing their names, an	NNPS	informative	1	0	1.14	0	2	States	tech
state/NN/br-j11/799	1.78520936335061e-05	-0.293256690217284	state	NN	learned	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 summary of the habits of the snakes of the United <font color=green>States</font> , could supply data on the maturing period for only three	NNPS	informative	1	0	1.3	0	2	States	tech
state/NN/br-j11/916	-0.242921324777771	0.272072750097699	state	NN	learned	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 three. Other herpetologists have ascertained that in the northern United <font color=green>States</font>  the prairie rattlesnake may not give first birth until it	NNPS	informative	1	0	1.7	0	1	States	tech
state/NN/br-j17/1109	-0.011353564021781	-0.355738723225068	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 balance, but for the sake of correlating autonomic and clinical <font color=green>states</font> , and of studying the effect of certain therapeutic procedures on	NNS	informative	5	2	1.51	0.4	3	states	tech
state/NN/br-j17/1231	-0.0174197625682357	-0.206472534325358	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 persons by drugs. The fundamental differences between physiological and pathological <font color=green>states</font>  of parasympathetic( and also of sympathetic) dominance remain to be	NNS	informative	5	3	1.67	0.6	5	states	tech
state/NN/br-j17/1283	0.026385285820611	-0.229830242928444	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 its balance lead also to qualitative alterations in reactivity. A <font color=green>state</font>  of parasympathetic`` tuning'' of the hypothalamus induced experimentally causes not	NN	informative	6	2	1.49	0.33	3	state	tech
state/NN/br-j17/1330	-0.00500497742652072	-0.187219406905065	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 a stimulus acting sympathetically under control conditions elicits in this <font color=green>state</font>  of tuning a parasympathetic response! Furthermore, conditioned reactions are fundamentally	NN	informative	4	3	1.56	0.75	4	state	tech
state/NN/br-j17/1500	-0.0067585684812947	-0.137691563573382	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 altering the hypothalamic balance alter conditioned reactions;( 3) in a <font color=green>state</font>  of depression, the positive conditioned stimulus may fail to elicit	NN	informative	4	3	1.59	0.75	7	state	tech
state/NN/br-j17/1558	-0.0130664603922726	-0.144320589193889	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 fundamental alterations in conditioned reactions occur in a variety of <font color=green>states</font>  in which the hypothalamic balance has been altered by physiological	NNS	informative	4	3	1.65	0.75	7	states	tech
state/NN/br-j17/1626	-0.00623733207276236	-0.201453971458429	state	NN	learned	D	D	D	D	emotional_state%1:26:00::	D1	D	D	D	 just mentioned which alter the hypothalamic balance would influence emotional <font color=green>state</font>  and behavior but that emotion itself would act likewise. We	NN	informative	4	1	1.57	0.25	5	state	tech
state/NN/br-j17/2022	-0.0318633864707037	-0.190337500555645	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 a functional antagonism exists between an aggressive attitude and a <font color=green>state</font>  of anxiety. Although in both emotions sympathetic symptoms are present	NN	informative	3	1	1.38	0.33	6	state	tech
state/NN/br-j17/2076	-0.0194260014631354	-0.194371121230998	state	NN	learned	D	D	D	D	emotional_state%1:26:00::	D1	D	D	D	 and the Mecholyl test. The psychological incompatibility of these emotional <font color=green>states</font>  seems to be reflected in, or based on, this marked	NNS	informative	2	2	1.81	1	3	states	tech
state/NN/br-j17/2207	0.0387975864674391	-0.315985517630668	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 for major changes in behavior seen in various moods and <font color=green>states</font>  of emotions in man and beast under physiological circumstances, in	NNS	informative	4	2	1.91	0.5	2	states	tech
state/NN/br-j17/2256	-0.00529149705472063	-0.150534811445323	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 neurotic and psychotic disorders and the parallelism observed between autonomic <font color=green>states</font>  and psychological behavior in several instances, it is further suggested	NNS	informative	3	2	1.61	0.67	4	states	tech
state/NN/br-j17/504	0.041033723784041	-0.277961724679464	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 level, the lessened hypothalamic cortical discharges lead to a diminished <font color=green>state</font>  of activity in the cortex with consequent reduction in the	NN	informative	4	1	1.49	0.25	2	state	tech
state/NN/br-j17/574	0.0110745235339458	-0.227141760309472	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 these pathological conditions, we should remember that changes in the <font color=green>state</font>  of the hypothalamus within physiological limits distinguish sleep from wakefulness	NN	informative	5	2	1.88	0.4	3	state	tech
state/NN/br-j17/891	-0.0202773953959439	-0.178459209775295	state	NN	learned	D	D	D	D	emotional_state%1:26:00::	D1	D	D	D	 direction causes excitatory effects and, eventually, maniclike changes. The emotional <font color=green>states</font>  produced by drugs influence the cortical potentials in a characteristic	NNS	informative	5	2	1.32	0.4	4	states	tech
state/NN/br-j22/1281	0.0317310153480982	-0.0392982455411545	state	NN	learned	A5	A	AB	ABC	united_states%1:14:00::	A52	A	AB	ABC	 By holding out prospects for external capital assistance, the United <font color=green>States</font>  can provide strong incentives to prepare for the concerted economic	NNPS	informative	1	0	1.6	0	4	States	tech
state/NN/br-j22/182	-0.16696656302191	-0.0934135083915945	state	NN	learned	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 countries passing through this stage can be escaped. The United <font color=green>States</font>  can help by communicating a genuine concern with the problems	NNPS	informative	1	0	1.1	0	2	States	tech
state/NN/br-j22/976	0.069458184851232	0.0419393385435815	state	NN	learned	A3	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 the governments to develop their own technical assistance to communities, <font color=green>state</font>  and provincial governments, rural communities, and other smaller groups, making	NN	informative	3	4	2.01	1.33	5	state	tech
state/NN/br-j23/1025	-0.0977191701960535	-0.153798464911605	state	NN	learned	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 reaffirms, and maintains the fundamental values. Even in the united <font color=green>states</font> , with its freedom of religious belief and worship and its	NNS	informative	1	0	1.34	0	3	states	tech
state/NN/br-j23/1206	-0.248767093580435	-0.170335578601318	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 marriage as a sacrament, much law-breaking as sinful, occasionally the <font color=green>state</font>  as a divine instrument. It places certain values at least	NN	informative	4	1	1.3	0.25	2	state	tech
state/NN/br-j23/1793	-0.323104190498542	-0.0537296798037738	state	NN	learned	A5	A	AB	ABC	united_states%1:15:00::	A51	A	AB	ABC	 at many secular semi-public and public occasions in the United <font color=green>States</font> ; and it is evidenced in the prayers offered, in the	NNPS	informative	1	0	1.8	0	3	States	tech
state/NN/br-j23/786	-0.0757547251978229	-0.0800874796207572	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 a principle of compensation, mainly in a promised perfect future <font color=green>state</font> . The belief in immortality, where held, functions as a redress	NN	informative	2	0	1.38	0	6	state	tech
state/NN/br-j29/2105	-0.227254538999354	-0.402882721154128	state	NN	learned	D	D	D	D	state%1:03:00::	D1	D	D	D	 able to achieve because he is aroused to an energetic <font color=green>state</font>  without becoming confused or panicked. Sarason et al. present evidence	NN	informative	4	1	2.04	0.25	1	state	tech
state/NN/br-j34/732	0.125394056125939	-0.195374480975415	state	NN	learned	D	D	D	D	emotional_state%1:26:00::	D1	D	D	D	 differences from one speaker to another, or from one emotional <font color=green>state</font>  to another, may far exceed the small differences between tones	NN	informative	1	1	1.67	1	2	state	tech
state/NN/br-j38/1125	0.0151880611775458	-0.0117314026655875	state	NN	learned	A1	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 which make it an asset to industrial development efforts. Few <font color=green>states</font>  make effective use of their existing vocational education programs or	NNS	informative	5	3	1.45	0.6	4	states	tech
state/NN/br-j38/1149	0.0391809095447613	0.00284441603126896	state	NN	learned	A1	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 the purpose of attracting new industry. The opportunity exists for <font color=green>states</font>  to reserve some of their vocational education funds to apply	NNS	informative	4	2	1.47	0.5	6	states	tech
state/NN/br-j38/1549	0.0288499361085463	0.0217373058627915	state	NN	learned	A1	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 the Federal government but from an exchange of experiences among <font color=green>states</font> . State and local agencies in the vocational education field must	NNS	informative	6	3	1.73	0.5	6	states	tech
state/NN/br-j38/1818	0.0672657089963291	0.0454688126265688	state	NN	learned	A3	A	AB	ABC	state_government%1:14:00::	C2	C	C	ABC	 unless a new industry is in sight and requests it. <font color=green>State</font>  governments have been taking the lead in establishing area vocational	NNP	informative	2	1	1.95	0.5	3	State	tech
